1570.473110793,17.762706833,1392.828491210,1767.3843,7.3247,0
1570.493944213,15.861232236,1334.771972660,1767.3830,7.3227,0
1570.514777633,20.308892464,1276.799560550,1767.3886,7.3257,0
1570.535611053,23.309371091,1225.429443360,1767.3877,7.3259,0
1570.556444474,27.671829429,1179.871459960,1767.3820,7.3274,0
1570.577277895,27.428360695,1138.067138670,1767.3820,7.3250,0
1570.598111317,34.594636846,1097.289306640,1767.3827,7.3273,0
1570.618944738,34.563761841,1057.318359380,1767.3821,7.3284,0
1570.639778161,38.729744504,1015.992065430,1767.3814,7.3281,0
1570.660611583,43.521947026,975.501220700,1767.3814,7.3294,0
1570.681445005,49.175606848,934.276306150,1767.3817,7.3298,0
1570.702278428,51.574438924,892.356018070,1767.3812,7.3298,0
1570.723111851,50.945731218,850.481323240,1767.3851,7.3306,0
1570.743945275,56.696367133,805.783142090,1767.3824,7.3318,0
1570.764778698,60.722127587,763.009887700,1767.3801,7.3324,0
1570.785612122,61.547557112,727.812072750,1767.3805,7.3328,0
1570.806445546,63.852854958,696.772094730,1767.3804,7.3330,0
1570.827278970,65.741281869,669.880798340,1767.3790,7.3340,0
1570.848112394,68.546056090,643.101684570,1767.3799,7.3340,0
1570.868945818,72.622457318,622.882019040,1767.3802,7.3343,0
1570.889779242,73.775653986,605.399291990,1767.3788,7.3356,0
1570.910612667,77.676715951,585.503173830,1767.3787,7.3358,0
1570.931446091,79.755072104,564.870727540,1767.3794,7.3366,0
1570.952279515,83.724401560,544.858093260,1767.3791,7.3365,0
1570.973112940,80.999457096,525.565551760,1767.3776,7.3374,0
1570.993946364,78.284562351,505.980102540,1767.3798,7.3382,0
1571.014779789,83.369823104,485.816772460,1767.3774,7.3375,0
1571.035613213,84.396433848,464.718444820,1767.3783,7.3388,0
1571.056446638,89.255019252,443.734436040,1767.3886,7.3773,0
1571.077280062,91.545695397,423.671142580,1767.3876,7.3760,0
1571.098113487,93.323401543,405.091186520,1767.3876,7.3761,0
1571.118946911,93.219019799,388.956787110,1767.3869,7.3759,0
1571.139780335,97.842661997,375.176177980,1767.3866,7.3772,0
1571.160613760,98.704528892,362.180847170,1767.3866,7.3769,0
1571.181447184,95.336793272,351.595214840,1767.3863,7.3776,0
1571.202280608,96.428858117,341.698852540,1767.3864,7.3784,0
1571.223114032,99.095475061,332.527404790,1767.3860,7.3776,0
1571.243947455,99.413081546,323.995056150,1767.3859,7.3785,0
1571.264780879,102.653209420,314.878875730,1767.3865,7.3792,0
1571.285614303,102.056166723,305.916503910,1767.3859,7.3789,0
1571.306447726,102.933897201,296.559875490,1767.3860,7.3797,0
1571.327281150,108.546757806,286.013000490,1767.3857,7.3797,0
1571.348114573,109.521217748,275.717041020,1767.3855,7.3809,0
1571.368947996,107.188316020,266.033172610,1767.3870,7.3816,0
1571.389781418,106.784624295,256.610900880,1767.3864,7.3811,0
1571.410614841,106.044566234,248.391723630,1767.3863,7.3811,0
1571.431448263,106.126483958,241.731750490,1767.3859,7.3810,0
1571.452281686,108.551771681,237.318206790,1767.3849,7.3808,0
1571.473115108,106.333888553,234.897827150,1767.3853,7.3816,0
1571.493948530,108.449075970,232.814971920,1767.3855,7.3816,0
1571.514781951,107.721672574,231.490219120,1767.3851,7.3824,0
1571.535615373,108.086834997,229.506988530,1767.3853,7.3823,0
1571.556448794,109.614009546,227.623519900,1767.3852,7.3822,0
1571.577282215,110.559715379,225.665817260,1767.3852,7.3831,0
1571.598115635,105.660431514,224.768463130,1767.3854,7.3834,0
1571.618949056,105.973147141,223.255645750,1767.3861,7.3849,0
1571.639782476,109.054266241,221.720977780,1767.3855,7.3842,0
1571.660615896,108.960869444,219.486419680,1767.3857,7.3841,0
1571.681449316,109.955657542,217.930557250,1767.3857,7.3838,0
1571.702282735,108.513077369,215.195312500,1767.3852,7.3840,0
1571.723116154,107.815518544,212.011795040,1767.3856,7.3842,0
1571.743949573,111.224304826,208.191741940,1767.3846,7.3841,0
1571.764782992,111.484088658,203.840454100,1767.3854,7.3847,0
1571.785616410,108.512161884,200.136108400,1767.3854,7.3853,0
1571.806449828,106.957440087,196.636367800,1767.3847,7.3847,0
1571.827283246,108.452034612,193.799575810,1767.3850,7.3854,0
1571.848116663,110.832675187,191.644500730,1767.3856,7.3873,0
1571.868950080,113.208519790,189.270019530,1767.3855,7.3857,0
1571.889783497,113.163809776,188.189743040,1767.3854,7.3865,0
1571.910616913,113.203537932,187.276519780,1767.3855,7.3863,0
1571.931450330,113.396127613,186.475891110,1767.3854,7.3858,0
1571.952283745,113.435131803,185.388412480,1767.3855,7.3865,0
1571.973117161,114.256545183,184.362884520,1767.3847,7.3862,0
1571.993950576,114.697280289,182.885406490,1767.3852,7.3868,0
1572.014783991,111.675128277,181.645538330,1767.3854,7.3867,0
1572.035617405,112.418315126,179.831710820,1767.3846,7.3868,0
1572.056450819,112.517602049,178.070220950,1767.3862,7.3885,0
1572.077284233,112.463561333,176.171142580,1767.3855,7.3872,0
1572.098117647,117.777401409,173.707000730,1767.3855,7.3871,0
1572.118951060,117.071851821,172.321197510,1767.3853,7.3870,0
1572.139784472,115.994231527,170.553573610,1767.3853,7.3874,0
1572.160617885,114.561776610,169.677734380,1767.3853,7.3874,0
1572.181451297,112.928374262,168.819183350,1767.3855,7.3873,0
1572.202284708,112.696056675,167.938369750,1767.3849,7.3875,0
1572.223118120,113.656165539,167.184356690,1767.3849,7.3885,0
1572.243951530,113.827328714,166.517410280,1767.3864,7.3893,0
1572.264784941,114.779005105,165.014831540,1767.3855,7.3880,0
1572.285618351,115.259250725,164.030136110,1767.3849,7.3878,0
1572.306451761,118.753125287,162.513427730,1767.3857,7.3887,0
1572.327285170,116.426806165,161.613632200,1767.3849,7.3882,0
1572.348118579,115.883915293,159.546600340,1767.3853,7.3881,0
1572.368951987,115.896509408,157.743255620,1767.3848,7.3885,0
1572.389785396,114.409984825,156.021408080,1767.3844,7.3881,0
1572.410618803,115.134537308,154.636245730,1767.3848,7.3889,0
1572.431452211,116.254753596,153.296875000,1767.3857,7.3911,0
1572.452285618,117.895314141,151.910095210,1767.3854,7.3892,0
1572.473119024,116.360661096,151.306915280,1767.3855,7.3891,0
1572.493952430,116.730941402,151.003540040,1767.3852,7.3892,0
1572.514785836,119.590831089,150.085662840,1767.3850,7.3891,0
1572.535619241,118.257532229,149.818298340,1767.3851,7.3885,0
1572.556452646,118.713573977,148.910308840,1767.3852,7.3893,0
1572.577286050,115.217722949,149.753448490,1767.3850,7.3895,0
1572.598119454,115.350220223,148.951019290,1767.3855,7.3902,0
1572.618952858,149.511588598,167.438537600,1767.3594,7.3766,32
1572.639786261,118.996469357,148.645156860,1767.3862,7.3900,0
1572.660619664,119.781791428,148.310394290,1767.3849,7.3892,0
1572.681453066,115.609894268,148.687866210,1767.3846,7.3893,0
1572.702286468,115.637826451,147.854309080,1767.3858,7.3901,0
1572.723119869,115.954338857,147.492828370,1767.3843,7.3892,0
1572.743953270,116.082280643,146.721649170,1767.3844,7.3889,0
1572.764786671,116.574955945,146.245040890,1767.3853,7.3913,0
1572.785620071,118.028244590,145.197265620,1767.3863,7.3906,0
1572.806453471,113.255438003,145.213195800,1767.3850,7.3893,0
1572.827286870,113.832607472,144.382476810,1767.3846,7.3896,0
1572.848120269,116.397432304,143.865478520,1767.3842,7.3893,0
1572.868953667,118.581229232,143.553558350,1767.3848,7.3893,0
1572.889787065,115.608811365,143.660873410,1767.3842,7.3897,0
1572.910620462,116.081134512,143.127990720,1767.3861,7.3911,0
1572.931453859,115.100692352,143.270385740,1767.3850,7.3903,0
1572.952287256,115.987430633,142.743316650,1767.3844,7.3897,0
1572.973120652,114.550376249,142.740356450,1767.3850,7.3909,0
1572.993954047,118.141938341,142.109191890,1767.3842,7.3881,0
1573.014787442,118.172733097,142.307815550,1767.3844,7.3908,0
1573.035620837,119.293471238,141.562133790,1767.3867,7.3918,0
1573.056454231,119.868843705,141.793319700,1767.3855,7.3907,0
1573.077287625,117.986656965,141.665496830,1767.3849,7.3895,0
1573.098121018,118.391265822,140.836853030,1767.3846,7.3889,0
1573.118954411,117.917447049,140.546768190,1767.3852,7.3902,0
1573.139787803,114.252306429,140.610351560,1767.3844,7.3901,0
1573.160621195,114.102702837,139.877670290,1767.3863,7.3920,0
1573.181454586,116.776253019,139.588790890,1767.3853,7.3904,0
1573.202287977,116.586004790,139.775909420,1767.3851,7.3898,0
1573.223121367,118.966879994,139.087829590,1767.3849,7.3909,0
1573.243954757,118.843013591,138.696914670,1767.3847,7.3893,0
1573.264788147,119.829291631,138.518890380,1767.3853,7.3920,0
1573.285621535,118.541720979,138.556930540,1767.3863,7.3921,0
1573.306454924,118.552978070,138.211639400,1767.3855,7.3900,0
1573.327288312,117.619188849,138.118301390,1767.3856,7.3912,0
1573.348121699,114.674637513,137.796508790,1767.3842,7.3899,0
1573.368955086,115.759034540,137.413589480,1767.3843,7.3902,0
1573.389788473,117.538755475,137.253631590,1767.3866,7.3932,0
1573.410621859,119.595283323,136.872344970,1767.3858,7.3910,0
1573.431455244,119.972289825,136.407318120,1767.3851,7.3906,0
1573.452288629,123.615689614,136.331024170,1767.3850,7.3911,0
1573.473122014,123.018253212,136.232086180,1767.3849,7.3910,0
1573.493955398,119.872790688,136.623199460,1767.3861,7.3918,0
1573.514788781,120.115584785,136.334198000,1767.3859,7.3919,0
1573.535622164,117.907267850,136.209289550,1767.3855,7.3909,0
1573.556455546,115.874122951,135.985992430,1767.3853,7.3911,0
1573.577288928,114.042983908,136.094360350,1767.3854,7.3912,0
1573.598122310,116.395712732,135.505935670,1767.3864,7.3926,0
1573.618955691,117.957492529,135.397186280,1767.3861,7.3919,0
1573.639789071,120.793283842,135.354064940,1767.3850,7.3907,0
1573.660622451,122.759935620,135.546508790,1767.3848,7.3910,0
1573.681455831,123.364978674,135.360870360,1767.3852,7.3905,0
1573.702289210,122.691325951,135.023651120,1767.3854,7.3913,0
1573.723122588,123.000219936,134.751754760,1767.3865,7.3924,0
1573.743955966,118.281957706,135.041961670,1767.3853,7.3913,0
1573.764789343,114.280722133,135.417053220,1767.3852,7.3912,0
1573.785622720,113.422617120,135.421096800,1767.3851,7.3908,0
1573.806456096,116.426913398,135.026489260,1767.3858,7.3913,0
1573.827289472,115.244285585,135.150695800,1767.3863,7.3926,0
1573.848122847,117.720077678,135.209732060,1767.3853,7.3911,0
1573.868956222,119.571694540,135.025878910,1767.3848,7.3906,0
1573.889789596,118.687747577,135.451171880,1767.3846,7.3909,0
1573.910622970,118.330435804,135.355468750,1767.3861,7.3924,0
1573.931456343,120.131126062,134.935333250,1767.3862,7.3921,0
1573.952289716,119.349485731,135.162338260,1767.3853,7.3912,0
1573.973123088,118.439600000,135.224090580,1767.3855,7.3913,0
1573.993956460,118.734035299,135.155410770,1767.3858,7.3911,0
1574.014789831,114.818990450,135.274749760,1767.3864,7.3927,0
1574.035623202,115.038645618,135.337844850,1767.3856,7.3919,0
1574.056456571,116.795320833,135.261123660,1767.3857,7.3917,0
1574.077289941,119.822407144,135.133834840,1767.3853,7.3919,0
1574.098123310,117.174175965,135.776229860,1767.3850,7.3907,0
1574.118956678,116.430345981,135.515594480,1767.3868,7.3923,0
1574.139790046,117.356517084,135.329895020,1767.3863,7.3923,0
1574.160623414,116.482890759,135.463653560,1767.3855,7.3908,0
1574.181456780,116.227830668,135.520980830,1767.3851,7.3911,0
1574.202290147,115.797177019,135.350006100,1767.3854,7.3915,0
1574.223123513,114.612190245,135.472595210,1767.3864,7.3930,0
1574.243956878,111.548581506,135.458404540,1767.3854,7.3913,0
1574.264790242,114.114885806,135.421752930,1767.3861,7.3905,0
1574.285623606,118.483540718,135.350616460,1767.3849,7.3912,0
1574.306456970,118.357501302,135.336608890,1767.3871,7.3926,0
1574.327290333,117.618123957,135.606689450,1767.3856,7.3922,0
1574.348123695,120.119330793,135.488784790,1767.3857,7.3908,0
1574.368957058,118.682604396,135.333251950,1767.3856,7.3907,0
1574.389790419,119.424106310,135.099777220,1767.3850,7.3908,0
1574.410623780,119.495678629,134.946365360,1767.3871,7.3933,0
1574.431457140,116.967310493,135.131317140,1767.3851,7.3910,0
1574.452290500,113.820794297,135.207946780,1767.3848,7.3908,0
1574.473123859,114.942412447,135.294342040,1767.3848,7.3913,0
1574.493957218,116.728450349,135.409820560,1767.3850,7.3908,0
1574.514790576,117.935768129,134.884201050,1767.3855,7.3914,0
1574.535623933,118.323138303,135.405975340,1767.3864,7.3923,0
1574.556457290,117.994448842,135.683120730,1767.3852,7.3909,0
1574.577290647,121.171569161,135.229400630,1767.3854,7.3905,0
1574.598124003,119.104337019,135.626770020,1767.3855,7.3908,0
1574.618957358,120.393016492,135.079299930,1767.3869,7.3920,0
1574.639790713,118.001865187,135.293609620,1767.3858,7.3912,0
1574.660624067,116.581442317,134.680114750,1767.3858,7.3906,0
1574.681457421,113.418915946,135.106048580,1767.3853,7.3911,0
1574.702290774,114.813995883,135.472015380,1767.3856,7.3904,0
1574.723124126,114.990625405,135.081817630,1767.3865,7.3925,0
1574.743957478,116.202406984,135.295654300,1767.3858,7.3905,0
1574.764790830,118.675793441,135.189956670,1767.3852,7.3908,0
1574.785624180,118.644468736,135.044738770,1767.3854,7.3912,0
1574.806457531,118.988979542,135.215332030,1767.3869,7.3924,0
1574.827290881,119.552042427,134.976440430,1767.3858,7.3907,0
1574.848124230,117.716942092,135.572937010,1767.3855,7.3902,0
1574.868957578,116.268688047,135.426666260,1767.3856,7.3913,0
1574.889790926,113.766880016,135.570739750,1767.3862,7.3927,0
1574.910624274,114.326424140,135.083984380,1767.3857,7.3904,0
1574.931457620,114.130509489,135.765274050,1767.3857,7.3903,0
1574.952290967,115.245593285,135.477691650,1767.3852,7.3904,0
1574.973124312,115.906954840,135.196334840,1767.3868,7.3928,0
1574.993957658,116.457792060,135.479568480,1767.3860,7.3907,0
1575.014791002,119.512557459,135.133041380,1767.3855,7.3907,0
1575.035624346,118.645146246,135.760894780,1767.3855,7.3902,0
1575.056457690,118.165569392,135.235336300,1767.3871,7.3926,0
1575.077291033,117.781371734,134.983688350,1767.3856,7.3905,0
1575.098124375,116.485533211,134.999237060,1767.3856,7.3909,0
1575.118957717,115.456216084,135.304260250,1767.3853,7.3907,0
1575.139791058,113.741991497,135.359405520,1767.3863,7.3922,0
1575.160624398,115.689248508,135.444610600,1767.3860,7.3915,0
1575.181457738,116.419868393,135.120285030,1767.3856,7.3902,0
1575.202291078,116.395244250,135.436950680,1767.3854,7.3901,0
1575.223124416,117.609496849,135.392791750,1767.3866,7.3918,0
1575.243957755,118.177058522,135.265014650,1767.3863,7.3913,0
1575.264791092,116.715679830,135.049118040,1767.3856,7.3901,0
1575.285624429,113.868116234,135.425827030,1767.3854,7.3900,0
1575.306457766,115.874904174,135.086181640,1767.3869,7.3919,0
1575.327291102,113.163926511,135.497589110,1767.3862,7.3907,0
1575.348124437,113.761534104,135.388977050,1767.3854,7.3901,0
1575.368957772,115.251802941,135.105346680,1767.3858,7.3910,0
1575.389791106,117.509374897,135.140960690,1767.3875,7.3919,0
1575.410624439,117.602919700,135.634490970,1767.3862,7.3907,0
1575.431457772,120.917517972,135.061126710,1767.3854,7.3903,0
1575.452291105,120.595717013,134.765167240,1767.3857,7.3901,0
1575.473124437,119.675049559,135.006622310,1767.3870,7.3926,0
1575.493957768,117.577245043,135.300628660,1767.3861,7.3903,0
1575.514791098,118.470200647,135.136047360,1767.3854,7.3902,0
1575.535624428,117.459216609,135.159286500,1767.3861,7.3910,0
1575.556457758,117.778446047,135.109222410,1767.3873,7.3913,0
1575.577291086,117.169712421,135.290878300,1767.3857,7.3903,0
1575.598124415,119.996387562,134.950836180,1767.3856,7.3904,0
1575.618957742,117.650916858,135.468872070,1767.3859,7.3913,0
1575.639791069,120.306707118,135.243911740,1767.3866,7.3910,0
1575.660624396,119.138595504,135.250259400,1767.3861,7.3903,0
1575.681457722,116.743514669,135.170486450,1767.3856,7.3901,0
1575.702291047,117.808817282,135.184890750,1767.3874,7.3920,0
1575.723124371,117.140873995,135.535552980,1767.3868,7.3909,0
1575.743957695,133.229776702,150.960311890,1767.3732,7.4123,32
1575.764791019,118.382604903,135.365753170,1767.3856,7.3909,0
1575.785624342,117.861757281,135.256301880,1767.3862,7.3915,0
1575.806457664,117.721253003,135.138000490,1767.3861,7.3902,0
1575.827290985,116.415999719,135.596939090,1767.3854,7.3894,0
1575.848124306,118.046966685,135.254394530,1767.3878,7.3923,0
1575.868957627,117.559501549,135.472290040,1767.3859,7.3911,0
1575.889790947,117.876402219,135.160293580,1767.3854,7.3891,0
1575.910624266,117.049850679,135.495986940,1767.3867,7.3912,0
1575.931457584,119.175244610,135.196838380,1767.3869,7.3910,0
1575.952290902,118.083545359,135.434967040,1767.3854,7.3890,0
1575.973124220,118.977267925,135.330261230,1767.3860,7.3914,0
1575.993957536,119.401655414,135.430450440,1767.3873,7.3900,0
1576.014790852,117.989866026,135.202850340,1767.3858,7.3897,0
1576.035624167,116.656714266,135.160858150,1767.3850,7.3891,0
1576.056457482,116.071466620,135.503692630,1767.3871,7.3915,0
1576.077290796,115.896860598,135.292907710,1767.3862,7.3899,0
1576.098124110,118.391637658,135.422561650,1767.3856,7.3899,0
1576.118957423,117.453264479,135.694747920,1767.3871,7.3917,0
1576.139790735,118.691637085,134.978454590,1767.3859,7.3897,0
1576.160624047,115.902786162,135.693328860,1767.3856,7.3908,0
1576.181457358,116.560702441,135.593704220,1767.3866,7.3903,0
1576.202290669,116.136850425,135.563705440,1767.3871,7.3912,0
1576.223123979,115.519649892,135.241043090,1767.3850,7.3886,0
1576.243957288,112.636120565,135.632217410,1767.3852,7.3882,0
1576.264790597,116.033445397,135.357070920,1767.3872,7.3916,0
1576.285623905,115.587224632,135.696166990,1767.3861,7.3896,0
1576.306457213,120.121714980,135.334808350,1767.3858,7.3899,0
1576.327290519,119.346241890,135.545776370,1767.3870,7.3908,0
1576.348123826,119.000011675,135.133911130,1767.3855,7.3885,0
1576.368957131,118.018640627,135.123657230,1767.3856,7.3902,0
1576.389790436,117.665302594,135.688568120,1767.3872,7.3910,0
1576.410623740,117.403427505,135.699096680,1767.3857,7.3903,0
1576.431457044,116.024384179,135.159606930,1767.3853,7.3885,0
1576.452290347,111.468573666,135.507049560,1767.3873,7.3894,0
1576.473123649,111.754409468,135.683746340,1767.3861,7.3899,0
1576.493956951,113.825042202,135.378585820,1767.3859,7.3894,0
1576.514790252,117.163559139,135.185531620,1767.3864,7.3904,0
1576.535623553,118.745189254,135.197875980,1767.3870,7.3898,0
1576.556456853,117.925988133,135.390594480,1767.3856,7.3883,0
1576.577290152,117.716867282,135.558212280,1767.3868,7.3900,0
1576.598123450,119.194187070,135.401962280,1767.3872,7.3894,0
1576.618956749,118.654797914,135.256164550,1767.3863,7.3882,0
1576.639790046,117.300425637,135.386779790,1767.3871,7.3904,0
1576.660623342,111.006183642,135.108978270,1767.3872,7.3903,0
1576.681456639,110.625517674,135.346206670,1767.3871,7.3885,0
1576.702289934,114.376402371,135.046417240,1767.3862,7.3889,0
1576.723123229,114.914813351,135.315963750,1767.3873,7.3911,0
1576.743956523,116.727998804,135.416900630,1767.3866,7.3889,0
1576.764789816,116.140210275,135.235260010,1767.3861,7.3890,0
1576.785623109,116.474636566,135.255859380,1767.3884,7.3907,0
1576.806456401,117.331235547,135.367935180,1767.3861,7.3884,0
1576.827289693,121.022110972,135.346481320,1767.3864,7.3891,0
1576.848122984,118.769063486,135.654373170,1767.3877,7.3895,0
1576.868956274,115.228036098,135.260391240,1767.3862,7.3891,0
1576.889789563,116.107855564,135.291458130,1767.3866,7.3886,0
1576.910622852,118.003171572,135.477783200,1767.3893,7.3897,0
1576.931456140,120.994353677,135.215408330,1767.3856,7.3884,0
1576.952289428,119.354130150,135.463455200,1767.3863,7.3878,0
1576.973122715,118.592374294,135.158248900,1767.3882,7.3897,0
1576.993956001,117.210914932,135.313140870,1767.3870,7.3886,0
1577.014789287,117.570980480,135.302658080,1767.3853,7.3887,0
1577.035622572,118.308801810,135.167297360,1767.3876,7.3907,0
1577.056455856,115.402932287,135.343063350,1767.3856,7.3885,0
1577.077289140,112.595297306,135.367004390,1767.3856,7.3879,0
1577.098122423,111.245094171,135.410659790,1767.3868,7.3890,0
1577.118955705,114.339601957,135.451782230,1767.3869,7.3895,0
1577.139788987,116.299861089,135.816833500,1767.3862,7.3877,0
1577.160622268,117.618757691,135.350875850,1767.3860,7.3884,0
1577.181455548,116.887334745,135.279388430,1767.3876,7.3903,0
1577.202288828,116.127987561,135.265457150,1767.3863,7.3881,0
1577.223122107,117.920571684,135.214157100,1767.3860,7.3884,0
1577.243955385,120.445845330,135.101104740,1767.3878,7.3897,0
1577.264788663,114.728416652,135.538818360,1767.3859,7.3889,0
1577.285621940,112.029993816,135.197814940,1767.3861,7.3879,0
1577.306455216,111.652421906,135.327026370,1767.3878,7.3899,0
1577.327288492,114.592480399,135.504394530,1767.3863,7.3886,0
1577.348121767,114.290252448,135.636489870,1767.3859,7.3884,0
1577.368955041,116.133742034,135.252044680,1767.3877,7.3897,0
1577.389788314,113.692121889,135.746612550,1767.3863,7.3885,0
1577.410621587,115.439536936,135.506347660,1767.3863,7.3881,0
1577.431454859,117.372673230,135.309112550,1767.3877,7.3896,0
1577.452288131,118.266937777,135.395248410,1767.3861,7.3879,0
1577.473121402,116.218756412,135.586578370,1767.3859,7.3873,0
1577.493954672,114.615956750,135.501266480,1767.3877,7.3902,0
1577.514787941,115.619472599,135.521148680,1767.3862,7.3879,0
1577.535621210,116.856235637,135.252807620,1767.3862,7.3881,0
1577.556454478,116.201346357,135.610031130,1767.3877,7.3891,0
1577.577287746,115.701606204,135.390335080,1767.3864,7.3883,0
1577.598121013,114.977603415,135.653900150,1767.3869,7.3894,0
1577.618954279,116.558121622,135.673217770,1767.3872,7.3892,0
1577.639787544,116.450141342,135.435180660,1767.3865,7.3873,0
1577.660620808,119.125092809,135.342926030,1767.3878,7.3884,0
1577.681454072,116.697138781,135.432403560,1767.3872,7.3890,0
1577.702287335,113.859790400,135.190475460,1767.3863,7.3880,0
1577.723120598,114.914863096,135.315185550,1767.3879,7.3894,0
1577.743953860,118.379638114,135.050811770,1767.3863,7.3872,0
1577.764787121,117.695633813,135.473312380,1767.3866,7.3877,0
1577.785620381,119.489453821,135.162750240,1767.3878,7.3897,0
1577.806453641,120.433229385,135.220825200,1767.3868,7.3876,0
1577.827286900,119.227643408,135.379577640,1767.3863,7.3870,0
1577.848120158,120.902325947,135.478393550,1767.3870,7.3894,0
1577.868953416,120.587463478,135.337371830,1767.3881,7.3874,0
1577.889786673,118.356734955,135.282928470,1767.3855,7.3879,0
1577.910619929,117.641882107,135.316375730,1767.3883,7.3891,0
1577.931453184,116.893935395,135.595764160,1767.3878,7.3872,0
1577.952286439,120.811872600,135.147476200,1767.3861,7.3879,0
1577.973119693,123.122574489,134.885787960,1767.3886,7.3888,0
1577.993952946,122.485556584,135.048950200,1767.3865,7.3875,0
1578.014786199,123.054739110,135.028900150,1767.3875,7.3876,0
1578.035619451,121.992539488,135.242233280,1767.3883,7.3896,0
1578.056452702,123.649217408,135.248138430,1767.3876,7.3866,0
1578.077285952,121.017632371,135.506210330,1767.3875,7.3878,0
1578.098119202,120.949824909,135.033813480,1767.3886,7.3886,0
1578.118952451,116.719489661,135.250930790,1767.3864,7.3867,0
1578.139785699,120.171354415,135.260711670,1767.3876,7.3885,0
1578.160618946,120.254155285,135.035278320,1767.3877,7.3883,0
1578.181452193,120.934589841,135.100341800,1767.3876,7.3861,0
1578.202285439,122.134917673,135.281997680,1767.3891,7.3889,0
1578.223118684,122.052496770,135.244171140,1767.3885,7.3864,0
1578.243951928,124.604736751,135.323760990,1767.3887,7.3868,0
1578.264785172,126.035269973,135.601959230,1767.3891,7.3883,0
1578.285618415,124.346696522,135.264846800,1767.3884,7.3867,0
1578.306451657,122.146596986,135.179290770,1767.3884,7.3859,0
1578.327284899,121.563544899,135.062164310,1767.3891,7.3890,0
1578.348118139,120.262144537,135.162567140,1767.3890,7.3864,0
1578.368951380,121.386255893,135.298934940,1767.3869,7.3874,0
1578.389784619,118.427773389,135.364028930,1767.3894,7.3884,0
1578.410617857,118.212899026,135.451568600,1767.3860,7.3870,0
1578.431451095,119.276576111,135.207946780,1767.3873,7.3877,0
1578.452284332,123.471234965,135.300613400,1767.3889,7.3880,0
1578.473117568,123.211170679,135.197296140,1767.3871,7.3867,0
1578.493950803,121.046180992,135.407745360,1767.3889,7.3887,0
