TIME	PSF_FLUX_RAW	PSF_MEAN	PSF_FLUX_COR	AP1_FLUX_COR	AP1_MEAN	SKY_LOCAL	X_POSITION	Y_POSITION
2280.909100165	320.758581341	309.8665570513254	316.41893758	149.93768736	142.90960016685864	806.63024902	540.1696	156.2571
2280.916044748	312.888605729	309.8665570513254	308.320075742	147.092658053	142.90960016685864	808.62054443	540.1701	156.2574
2280.922989332	313.791211551	309.8665570513254	309.690569001	147.543244013	142.90960016685864	809.26538086	540.1697	156.2576
2280.929933916	313.204957802	309.8665570513254	308.954755245	145.478830126	142.90960016685864	810.78216553	540.1709	156.2573
2280.936878499	313.060284802	309.8665570513254	308.545007797	146.599511788	142.90960016685864	813.046875	540.1713	156.2554
2280.943823084	310.228485017	309.8665570513254	305.784125736	144.680654255	142.90960016685864	814.44366455	540.1709	156.2534
2280.950767668	315.537444564	309.8665570513254	311.01956384	146.25312148	142.90960016685864	816.33154297	540.1718	156.2519
2280.957712253	320.743508878	309.8665570513254	316.496954964	149.159662492	142.90960016685864	818.11791992	540.1715	156.254
2280.964656838	298.477693489	309.8665570513254	293.981466494	139.303333139	142.90960016685864	819.50610352	540.1715	156.2529
2280.971601423	305.606067171	309.8665570513254	301.648793073	142.39595218	142.90960016685864	819.94628906	540.1716	156.252
2280.978546009	297.866539516	309.8665570513254	293.622329576	139.45180887	142.90960016685864	818.71704102	540.1707	156.252
2280.985490594	304.259489322	309.8665570513254	300.055964448	142.110405935	142.90960016685864	816.41412354	540.1726	156.2527
2280.99243518	313.717079962	309.8665570513254	309.251207466	146.219103222	142.90960016685864	812.27319336	540.1713	156.2505
2280.999379766	316.670832653	309.8665570513254	312.466049018	146.176371063	142.90960016685864	807.65240479	540.1699	156.2504
2281.006324353	313.862608622	309.8665570513254	309.891922309	146.445782187	142.90960016685864	802.72839355	540.1716	156.2504
2281.01326894	320.675195368	309.8665570513254	316.768832542	148.228070708	142.90960016685864	797.51226807	540.1707	156.2499
2281.020213527	314.901731044	309.8665570513254	311.218221107	145.184376559	142.90960016685864	792.69012451	540.172	156.2512
2281.027158114	317.96283752	309.8665570513254	314.276714275	147.155679353	142.90960016685864	788.09344482	540.1717	156.2472
2281.034102701	316.042412274	309.8665570513254	312.270029296	145.933742439	142.90960016685864	783.70727539	540.1713	156.2493
2281.041047289	322.732608356	309.8665570513254	319.297330783	148.450479254	142.90960016685864	780.0390625	540.1704	156.2483
2281.047991877	327.326576317	309.8665570513254	323.650918608	150.519968929	142.90960016685864	776.13372803	540.1724	156.2482
2281.054936465	320.635623492	309.8665570513254	316.785010763	148.554796925	142.90960016685864	773.66821289	540.1726	156.246
2281.061881053	321.717940594	309.8665570513254	318.177932871	148.96819514	142.90960016685864	770.74560547	540.1713	156.2464
2281.068825641	325.712021528	309.8665570513254	322.574330075	149.818912395	142.90960016685864	767.79425049	540.1729	156.2485
2281.07577023	322.818797921	309.8665570513254	319.279256909	148.1148203	142.90960016685864	764.86181641	540.173	156.2471
2281.082714819	323.182234977	309.8665570513254	319.729938399	147.530203	142.90960016685864	762.39508057	540.1732	156.2471
2281.089659408	328.035054657	309.8665570513254	324.484227872	151.073693808	142.90960016685864	759.89416504	540.1727	156.2464
2281.096603998	327.043356969	309.8665570513254	324.045876944	151.217341983	142.90960016685864	758.22290039	540.173	156.2465
2281.103548587	329.338858585	309.8665570513254	325.895719326	150.207748354	142.90960016685864	755.8659668	540.1719	156.2448
2281.110493177	328.749254004	309.8665570513254	325.454637265	150.944099206	142.90960016685864	754.34362793	540.1738	156.2461
2281.117437767	325.620767791	309.8665570513254	322.447228174	149.333281316	142.90960016685864	752.0758667	540.1725	156.2431
2281.124382357	330.137659466	309.8665570513254	327.087654085	152.1915107	142.90960016685864	749.62658691	540.1739	156.2484
2281.131326947	337.989788986	309.8665570513254	334.828887598	153.057409989	142.90960016685864	746.85180664	540.1731	156.2436
2281.138271538	336.000342434	309.8665570513254	332.626437164	153.468720383	142.90960016685864	744.44287109	540.1744	156.2469
2281.145216129	337.309729238	309.8665570513254	334.466717517	152.918233346	142.90960016685864	741.99401855	540.1737	156.2425
2281.15216072	323.032667734	309.8665570513254	319.672413541	148.314138003	142.90960016685864	738.90441895	540.1744	156.2451
2281.159105311	325.28573331	309.8665570513254	322.026099704	146.820631597	142.90960016685864	735.89221191	540.1735	156.2435
2281.166049902	326.168947336	309.8665570513254	323.723915035	149.271546408	142.90960016685864	732.73199463	540.1746	156.2456
2281.172994494	325.674686681	309.8665570513254	322.652700229	148.415459155	142.90960016685864	729.10510254	540.175	156.244
2281.179939085	322.748484747	309.8665570513254	319.517504789	146.690861788	142.90960016685864	725.60736084	540.1735	156.2444
2281.186883677	326.528267468	309.8665570513254	323.276006104	148.588640097	142.90960016685864	721.40112305	540.1743	156.2434
2281.193828269	330.079669666	309.8665570513254	327.398191422	149.472539109	142.90960016685864	717.62670898	540.1755	156.2441
2281.200772862	326.962215878	309.8665570513254	324.017972389	147.514531395	142.90960016685864	714.06359863	540.1755	156.2448
2281.207717454	317.705440571	309.8665570513254	314.656781411	144.086286321	142.90960016685864	709.94030762	540.1746	156.2438
2281.214662047	336.626604152	309.8665570513254	333.705118435	152.550708148	142.90960016685864	705.83813477	540.1756	156.2444
2281.221606639	339.333902714	309.8665570513254	336.244855178	153.270572644	142.90960016685864	702.12591553	540.1742	156.2434
2281.228551232	332.702748005	309.8665570513254	329.683448291	150.730784673	142.90960016685864	697.8458252	540.1748	156.2443
2281.235495825	338.567117472	309.8665570513254	335.51697688	152.717846722	142.90960016685864	693.79052734	540.1757	156.243
2281.242440418	339.842025875	309.8665570513254	336.635762992	152.842057726	142.90960016685864	690.28881836	540.1762	156.2439
2281.249385012	338.100097495	309.8665570513254	335.452564221	153.244300817	142.90960016685864	687.4854126	540.1759	156.2449
2281.256329605	342.721002881	309.8665570513254	339.781527186	154.585806467	142.90960016685864	682.72033691	540.1758	156.2442
2281.263274198	347.741346953	309.8665570513254	345.162981701	156.627352848	142.90960016685864	677.58154297	540.176	156.2429
2281.270218792	346.831702706	309.8665570513254	343.984524055	156.709007478	142.90960016685864	671.49853516	540.1761	156.2434
2281.277163386	345.26116848	309.8665570513254	342.305246812	155.941787478	142.90960016685864	665.8470459	540.1765	156.2444
2281.28410798	342.871554161	309.8665570513254	340.28265135	155.413044414	142.90960016685864	660.51324463	540.1773	156.2437
2281.291052574	345.51312376	309.8665570513254	342.682352774	155.82133326	142.90960016685864	653.89257812	540.1772	156.2432
2281.297997169	338.53767559	309.8665570513254	336.049028333	151.906451907	142.90960016685864	647.11157227	540.1767	156.2437
2281.304941763	344.208624642	309.8665570513254	341.05911752	155.587079212	142.90960016685864	639.35632324	540.177	156.2428
2281.311886357	336.234759339	309.8665570513254	334.036887232	152.52643373	142.90960016685864	631.07635498	540.1762	156.2435
2281.318830952	335.970684353	309.8665570513254	333.276134905	151.362321485	142.90960016685864	622.00427246	540.1761	156.2425
2281.325775547	352.89520713	309.8665570513254	350.788174225	158.675035445	142.90960016685864	612.26446533	540.1765	156.245
2281.332720142	338.467062304	309.8665570513254	335.949661628	152.770062394	142.90960016685864	602.56707764	540.1781	156.2439
2281.339664737	351.553265213	309.8665570513254	348.887122629	157.975133847	142.90960016685864	592.26428223	540.1772	156.2438
2281.346609332	341.982157606	309.8665570513254	339.628519537	154.172561482	142.90960016685864	582.00939941	540.1788	156.2435
2281.353553927	332.349186441	309.8665570513254	330.218043551	149.629367455	142.90960016685864	572.4286499	540.177	156.2442
2281.360498522	336.87388726	309.8665570513254	334.605269403	153.048265468	142.90960016685864	562.06878662	540.1778	156.243
2281.367443118	336.997298955	309.8665570513254	335.233571536	152.635843838	142.90960016685864	551.84881592	540.1778	156.2434
2281.374387713	335.082266228	309.8665570513254	333.191412806	152.103869997	142.90960016685864	542.27276611	540.1787	156.2443
2281.381332309	339.737416568	309.8665570513254	338.248048778	153.789247531	142.90960016685864	532.74786377	540.1778	156.2436
2281.388276905	331.989001383	309.8665570513254	330.240602538	151.611273593	142.90960016685864	523.69085693	540.1789	156.2441
2281.395221501	331.227321003	309.8665570513254	329.377435613	150.193641829	142.90960016685864	514.58306885	540.178	156.2436
2281.402166097	327.89980319	309.8665570513254	325.946753702	148.681032381	142.90960016685864	506.11962891	540.1787	156.244
2281.409110693	332.030849079	309.8665570513254	330.010601733	150.70965234	142.90960016685864	497.9072876	540.1789	156.2432
2281.416055289	334.228635553	309.8665570513254	332.707117734	151.237375423	142.90960016685864	489.99182129	540.1775	156.2444
2281.422999885	332.808115512	309.8665570513254	331.403772609	151.240754752	142.90960016685864	482.53009033	540.1801	156.2435
2281.429944481	335.501646621	309.8665570513254	333.676040961	151.974790019	142.90960016685864	474.89334106	540.178	156.2428
2281.436889078	337.620079654	309.8665570513254	336.04334573	152.839470345	142.90960016685864	467.72998047	540.1794	156.2445
2281.443833674	335.593014314	309.8665570513254	334.200937622	151.694194434	142.90960016685864	461.08581543	540.1786	156.2441
2281.45077827	334.469748794	309.8665570513254	332.860217021	152.245149153	142.90960016685864	454.50534058	540.1804	156.2435
2281.457722867	337.498960859	309.8665570513254	335.834236459	153.206309773	142.90960016685864	447.60272217	540.1785	156.245
2281.464667464	333.579584963	309.8665570513254	332.064655226	152.192965709	142.90960016685864	440.54321289	540.1789	156.2445
2281.47161206	333.695341654	309.8665570513254	332.037164151	151.048680568	142.90960016685864	433.6105957	540.1777	156.2425
2281.478556657	337.60569808	309.8665570513254	335.915438306	153.508989189	142.90960016685864	427.76947021	540.179	156.246
2281.485501254	329.498868831	309.8665570513254	328.299030337	150.297866584	142.90960016685864	421.61761475	540.1809	156.2445
2281.492445851	330.365375448	309.8665570513254	328.733563839	149.768764795	142.90960016685864	415.46307373	540.1789	156.245
2281.499390448	326.20418765	309.8665570513254	324.630843349	148.161216775	142.90960016685864	409.03149414	540.1805	156.2443
2281.506335045	324.399353479	309.8665570513254	323.072821104	148.638597903	142.90960016685864	402.84234619	540.181	156.2446
2281.513279642	324.631806118	309.8665570513254	323.462572371	147.758363356	142.90960016685864	396.74990845	540.1791	156.2455
2281.520224239	328.998407671	309.8665570513254	327.928223269	150.428215643	142.90960016685864	391.33499146	540.1798	156.2438
2281.527168837	327.315078113	309.8665570513254	325.879339949	149.112156796	142.90960016685864	385.39556885	540.1801	156.2456
2281.534113434	327.481726993	309.8665570513254	326.219029978	149.245870697	142.90960016685864	379.90640259	540.1808	156.245
2281.541058031	329.076441217	309.8665570513254	328.299689514	150.210756036	142.90960016685864	374.56951904	540.1802	156.2441
2281.548002629	331.186446976	309.8665570513254	329.820404516	150.581755538	142.90960016685864	369.49273682	540.1795	156.2441
2281.554947226	328.039378186	309.8665570513254	326.810784895	149.90711012	142.90960016685864	364.25872803	540.1804	156.2458
2281.561891824	335.318544214	309.8665570513254	334.211957417	153.711857946	142.90960016685864	359.58123779	540.1801	156.2444
2281.568836421	324.592314014	309.8665570513254	323.627265752	148.783297571	142.90960016685864	354.56851196	540.1807	156.2468
2281.575781019	330.331425881	309.8665570513254	329.326604188	150.762917104	142.90960016685864	349.86334229	540.1807	156.2441
2281.582725617	332.089475301	309.8665570513254	331.287956489	152.639702884	142.90960016685864	345.48388672	540.182	156.2461
2281.589670214	337.491696419	309.8665570513254	336.647263055	153.488175605	142.90960016685864	340.6027832	540.1798	156.2446
2281.596614812	335.998129747	309.8665570513254	334.94296154	153.01474258	142.90960016685864	336.634552	540.1798	156.2436
2281.60355941	335.649171862	309.8665570513254	334.722137332	152.722103102	142.90960016685864	332.39245605	540.181	156.2461
2281.610504008	327.991550613	309.8665570513254	326.802110079	149.952029493	142.90960016685864	328.63433838	540.1799	156.2432
2281.617448606	333.899111957	309.8665570513254	332.830977125	152.018500372	142.90960016685864	324.23254395	540.1824	156.2466
2281.624393204	334.796304823	309.8665570513254	333.632553953	153.436747536	142.90960016685864	320.69354248	540.1813	156.2438
2281.631337802	329.946328436	309.8665570513254	329.192378636	150.913872712	142.90960016685864	316.85437012	540.1809	156.2472
2281.638282399	337.6605628	309.8665570513254	336.77566006	154.397629417	142.90960016685864	313.27197266	540.1818	156.2456
2281.645226997	329.821586206	309.8665570513254	328.973664091	150.763915495	142.90960016685864	310.14382935	540.1816	156.246
2281.652171596	331.896719637	309.8665570513254	331.081785003	151.978975298	142.90960016685864	306.77246094	540.1817	156.2452
2281.659116194	332.07810035	309.8665570513254	331.169701034	152.031422833	142.90960016685864	304.03210449	540.1814	156.2454
2281.666060792	331.859116008	309.8665570513254	331.202309124	151.119969061	142.90960016685864	300.77493286	540.1818	156.2452
2281.67300539	326.464458909	309.8665570513254	325.758721608	149.781958162	142.90960016685864	298.36022949	540.1822	156.2468
2281.679949988	327.581844543	309.8665570513254	326.755865337	150.063851242	142.90960016685864	295.90631104	540.1822	156.2459
2281.686894586	324.824192886	309.8665570513254	324.225705552	148.881687958	142.90960016685864	292.81134033	540.1817	156.2453
2281.693839185	324.141155528	309.8665570513254	323.317639939	147.616398046	142.90960016685864	290.63635254	540.181	156.2452
2281.700783783	322.946421067	309.8665570513254	322.448624006	147.756965713	142.90960016685864	288.09228516	540.1822	156.2468
2281.707728381	319.25604998	309.8665570513254	318.720398685	146.141266924	142.90960016685864	285.6312561	540.182	156.2462
2281.714672979	317.283500254	309.8665570513254	316.801615816	144.891765395	142.90960016685864	283.16903687	540.182	156.2458
2281.721617578	320.739703947	309.8665570513254	320.014260636	146.439413219	142.90960016685864	280.33190918	540.1818	156.2457
2281.728562176	312.923100021	309.8665570513254	312.405601306	143.737702889	142.90960016685864	278.3006897	540.1822	156.2463
2281.735506775	309.277170891	309.8665570513254	308.595212358	141.799124036	142.90960016685864	275.35531616	540.1825	156.2457
2281.742451373	308.336083731	309.8665570513254	307.887677778	141.49187313	142.90960016685864	272.57733154	540.1821	156.2457
2281.749395971	307.976764417	309.8665570513254	307.550000453	141.395592467	142.90960016685864	269.79702759	540.1836	156.2476
2281.75634057	314.204505308	309.8665570513254	313.587766569	144.518052347	142.90960016685864	266.67895508	540.1823	156.2466
2281.763285168	316.211933708	309.8665570513254	315.624477128	145.697740257	142.90960016685864	264.44897461	540.1827	156.2467
2281.770229767	319.028007878	309.8665570513254	318.459616664	145.878494283	142.90960016685864	261.37115479	540.1817	156.2474
2281.777174365	312.936153452	309.8665570513254	312.532489956	144.366678298	142.90960016685864	259.29882812	540.1817	156.2446
2281.784118964	319.771604449	309.8665570513254	319.344143518	146.395779345	142.90960016685864	256.31951904	540.1829	156.2472
2281.791063562	326.785925932	309.8665570513254	326.311605463	149.72838906	142.90960016685864	254.57180786	540.1822	156.2459
2281.798008161	326.133281286	309.8665570513254	325.885574041	150.021291539	142.90960016685864	252.91952515	540.1837	156.2462
2281.804952759	325.220594975	309.8665570513254	324.742770884	150.059291634	142.90960016685864	250.5456543	540.1825	156.2464
2281.811897358	323.071116083	309.8665570513254	322.572678192	148.781654536	142.90960016685864	248.44239807	540.1834	156.2476
2281.818841956	333.548672092	309.8665570513254	332.722347881	152.429816917	142.90960016685864	245.44921875	540.182	156.2465
2281.825786555	330.565078504	309.8665570513254	330.16576871	151.861769504	142.90960016685864	243.72460938	540.1836	156.2471
2281.832731153	333.33091618	309.8665570513254	332.780740657	152.901785188	142.90960016685864	241.24728394	540.1839	156.2465
2281.839675752	332.590257984	309.8665570513254	332.592910786	152.353508534	142.90960016685864	239.12408447	540.1838	156.2477
2281.846620351	323.469073052	309.8665570513254	323.103191614	148.985149127	142.90960016685864	237.75160217	540.1838	156.2463
2281.853564949	326.679883471	309.8665570513254	326.0197965	150.123853602	142.90960016685864	235.51002502	540.1823	156.2467
2281.860509548	326.651189491	309.8665570513254	326.271776785	149.766986732	142.90960016685864	233.96807861	540.184	156.2474
2281.867454146	325.973614423	309.8665570513254	325.644155442	150.054736311	142.90960016685864	232.54310608	540.1835	156.2474
2281.874398745	322.388792786	309.8665570513254	322.001836017	148.272410484	142.90960016685864	230.82901001	540.183	156.2462
2281.881343343	327.016353884	309.8665570513254	326.768436397	150.271834412	142.90960016685864	228.52957153	540.1833	156.2477
2281.888287942	322.708939389	309.8665570513254	322.293975862	148.23012676	142.90960016685864	227.01235962	540.1839	156.247
2281.895232541	321.851066081	309.8665570513254	321.674266997	147.993015691	142.90960016685864	225.61399841	540.1844	156.2483
2281.902177139	327.193916305	309.8665570513254	326.713508909	150.031627364	142.90960016685864	223.51837158	540.1832	156.2473
2281.909121738	316.824828169	309.8665570513254	316.827460274	145.726594518	142.90960016685864	222.31245422	540.1847	156.2478
2281.916066336	314.859829544	309.8665570513254	314.50124717	145.259195986	142.90960016685864	220.77882385	540.1844	156.247
2281.923010935	310.562741639	309.8665570513254	310.480144603	143.239771651	142.90960016685864	219.41117859	540.1839	156.2476
2281.929955534	309.301213571	309.8665570513254	309.130872744	142.551158785	142.90960016685864	218.01577759	540.1846	156.2467
2281.936900132	310.727002831	309.8665570513254	310.267946977	143.899892004	142.90960016685864	216.41433716	540.184	156.2492
2281.943844731	303.789623749	309.8665570513254	303.566139731	139.836409403	142.90960016685864	215.09533691	540.184	156.2462
2281.950789329	298.576418321	309.8665570513254	298.671286059	138.325918926	142.90960016685864	213.54901123	540.1845	156.2492
2281.957733928	295.874333073	309.8665570513254	295.737956741	136.424387305	142.90960016685864	212.20861816	540.1859	156.2471
2281.964678527	302.651294628	309.8665570513254	302.305942297	139.461972687	142.90960016685864	210.12480164	540.1832	156.2485
2281.971623125	300.70723962	309.8665570513254	300.84777507	138.772937056	142.90960016685864	209.13142395	540.1848	156.2481
2281.978567724	307.553561103	309.8665570513254	307.383964761	141.826853513	142.90960016685864	207.64483643	540.1834	156.2466
2281.985512322	319.521721942	309.8665570513254	319.318917257	146.877382375	142.90960016685864	205.74285889	540.1857	156.2489
2281.992456921	318.467492193	309.8665570513254	317.772272664	147.144901974	142.90960016685864	204.40324402	540.1843	156.2474
2281.99940152	319.605370216	309.8665570513254	319.243341578	146.841041444	142.90960016685864	203.00448608	540.1841	156.2483
2282.006346118	324.9660264	309.8665570513254	324.908837284	149.207999629	142.90960016685864	201.33660889	540.1827	156.2469
2282.013290717	326.859701683	309.8665570513254	326.918179643	150.3155686	142.90960016685864	200.09936523	540.1843	156.2475
2282.020235315	323.46438373	309.8665570513254	323.16710518	149.302927719	142.90960016685864	198.59002686	540.1843	156.2482
2282.027179913	325.090785606	309.8665570513254	324.165923771	149.765519052	142.90960016685864	196.89358521	540.1849	156.2481
2282.034124512	328.894821877	309.8665570513254	328.973121729	151.394318032	142.90960016685864	195.56594849	540.1842	156.2473
2282.04106911	322.839923703	309.8665570513254	322.734870419	148.506355438	142.90960016685864	194.4312439	540.184	156.2487
2282.048013709	325.333594812	309.8665570513254	325.01373609	149.485442033	142.90960016685864	192.55847168	540.1848	156.2476
2282.054958307	328.932813685	309.8665570513254	328.875910917	151.403720718	142.90960016685864	191.35720825	540.1842	156.2483
2282.061902906	322.89749513	309.8665570513254	322.973760362	148.992360234	142.90960016685864	190.02963257	540.1847	156.2481
2282.068847504	324.990288951	309.8665570513254	325.127182105	149.385300141	142.90960016685864	188.55728149	540.1843	156.2482
2282.075792103	317.777584833	309.8665570513254	317.730091628	146.581873426	142.90960016685864	187.38246155	540.1847	156.2475
2282.082736701	318.1507153	309.8665570513254	318.060856416	147.283988332	142.90960016685864	185.80541992	540.1847	156.2477
2282.0896813	325.017837193	309.8665570513254	324.62562591	148.990514541	142.90960016685864	184.09086609	540.1839	156.2488
2282.096625898	318.653707637	309.8665570513254	318.695330302	146.818035266	142.90960016685864	182.64755249	540.1837	156.2485
2282.103570496	313.226141049	309.8665570513254	312.848623162	144.52693878	142.90960016685864	181.74411011	540.1848	156.2479
2282.110515095	317.570262484	309.8665570513254	317.434469466	146.042117075	142.90960016685864	180.47732544	540.1846	156.2479
2282.117459693	317.558267572	309.8665570513254	317.585241405	146.146684718	142.90960016685864	179.26223755	540.184	156.2476
2282.124404291	315.66925987	309.8665570513254	315.550008348	145.353456588	142.90960016685864	177.74024963	540.1846	156.2481
2282.13134889	310.883296221	309.8665570513254	310.881291889	143.083367231	142.90960016685864	176.59472656	540.1846	156.2486
2282.138293488	310.324825606	309.8665570513254	310.424355417	143.575641038	142.90960016685864	175.91590881	540.1835	156.2485
2282.145238087	302.503923598	309.8665570513254	302.487519109	140.137574352	142.90960016685864	174.9385376	540.1847	156.2489
2282.152182685	313.758138717	309.8665570513254	313.541127688	144.359749573	142.90960016685864	173.5617981	540.1849	156.2482
2282.159127283	305.414466262	309.8665570513254	305.179428924	140.867908962	142.90960016685864	172.88856506	540.1846	156.2475
2282.166071881	306.544878014	309.8665570513254	306.356398957	141.31519691	142.90960016685864	171.55377197	540.1847	156.249
2282.17301648	305.597746925	309.8665570513254	305.450775439	140.69848853	142.90960016685864	170.76806641	540.1853	156.2481
2282.179961078	311.228921659	309.8665570513254	311.068778629	143.564044229	142.90960016685864	170.34716797	540.186	156.2481
2282.186905676	312.513823242	309.8665570513254	312.238287248	144.490756207	142.90960016685864	169.52542114	540.1845	156.2494
2282.193850274	315.469824367	309.8665570513254	315.2343943	145.408866159	142.90960016685864	168.80705261	540.1847	156.2474
2282.200794872	314.18311989	309.8665570513254	314.354012374	145.082750365	142.90960016685864	168.0473175	540.1843	156.2488
2282.20773947	322.405358995	309.8665570513254	321.993428236	148.686927778	142.90960016685864	167.44308472	540.185	156.2471
2282.214684068	323.907487984	309.8665570513254	323.473905448	149.355169825	142.90960016685864	166.70672607	540.1851	156.2488
2282.221628666	331.709174869	309.8665570513254	331.673752245	153.06220872	142.90960016685864	166.3421936	540.1846	156.249
2282.228573264	326.040191839	309.8665570513254	325.885153829	150.062810495	142.90960016685864	165.71977234	540.185	156.2488
2282.235517863	326.806591938	309.8665570513254	326.738735525	150.423067231	142.90960016685864	165.08128357	540.1848	156.2482
2282.242462461	327.40867329	309.8665570513254	327.397108878	150.884954416	142.90960016685864	164.72161865	540.1861	156.2485
2282.249407059	327.717396488	309.8665570513254	327.551517653	151.163968185	142.90960016685864	163.88931274	540.1857	156.2491
2282.256351657	320.920343218	309.8665570513254	320.687310967	147.54114585	142.90960016685864	163.64199829	540.1853	156.2492
2282.263296254	322.700435867	309.8665570513254	322.810636396	148.915698868	142.90960016685864	163.34640503	540.1851	156.2491
2282.270240852	318.638173542	309.8665570513254	318.604249453	146.651527876	142.90960016685864	162.63433838	540.1854	156.2489
2282.27718545	312.259327462	309.8665570513254	312.276457475	144.031408591	142.90960016685864	161.89727783	540.1842	156.2485
2282.284130048	310.811214243	309.8665570513254	311.170894284	142.885999141	142.90960016685864	161.68136597	540.1853	156.2465
2282.291074646	311.103880329	309.8665570513254	311.142356066	143.913976042	142.90960016685864	161.1681366	540.1849	156.249
2282.298019244	311.830377164	309.8665570513254	311.978021831	143.880723172	142.90960016685864	160.56855774	540.1852	156.2482
2282.304963842	307.31997416	309.8665570513254	307.37654734	142.497531146	142.90960016685864	160.34790039	540.1848	156.2495
2282.311908439	305.636403085	309.8665570513254	305.998332603	141.737117405	142.90960016685864	159.87701416	540.1849	156.2495
2282.318853037	307.963373257	309.8665570513254	307.99182414	142.019500223	142.90960016685864	159.11602783	540.1854	156.2483
2282.325797635	307.648801814	309.8665570513254	308.043794206	141.915245229	142.90960016685864	158.47013855	540.1858	156.249
2282.332742233	302.88824861	309.8665570513254	302.99621823	140.894658256	142.90960016685864	158.08798218	540.1848	156.2499
2282.33968683	302.837039556	309.8665570513254	302.885824367	139.850643163	142.90960016685864	157.1940918	540.1843	156.2467
2282.346631428	303.890505808	309.8665570513254	304.465749295	141.34290856	142.90960016685864	156.6713562	540.1862	156.2509
2282.353576026	301.377953856	309.8665570513254	301.670895164	139.002200664	142.90960016685864	156.01535034	540.1866	156.2497
2282.360520623	298.322265186	309.8665570513254	298.989240515	137.646711443	142.90960016685864	155.34487915	540.1854	156.2484
2282.367465221	293.018542633	309.8665570513254	293.415426897	135.484257627	142.90960016685864	154.92376709	540.1849	156.2494
2282.374409818	298.913085818	309.8665570513254	299.240012353	138.20121081	142.90960016685864	154.2756958	540.1839	156.2469
2282.381354416	295.68234101	309.8665570513254	296.113377545	136.931809744	142.90960016685864	153.44381714	540.1858	156.2504
2282.388299013	304.278198276	309.8665570513254	304.611924181	140.439429311	142.90960016685864	153.24505615	540.1852	156.2482
2282.395243611	304.677758606	309.8665570513254	304.813285424	141.143127351	142.90960016685864	152.5630188	540.1847	156.2495
2282.402188208	306.412834267	309.8665570513254	306.481138308	142.151666676	142.90960016685864	152.12341309	540.1854	156.2499
2282.409132806	309.438985098	309.8665570513254	309.773312626	142.768269681	142.90960016685864	151.77713013	540.1851	156.248
2282.416077403	311.317096968	309.8665570513254	312.085934679	143.691818151	142.90960016685864	151.49453735	540.1859	156.2496
2282.423022	321.542360743	309.8665570513254	321.560346524	147.930238009	142.90960016685864	150.59335327	540.1845	156.249
2282.429966598	322.110409537	309.8665570513254	322.54565507	148.329316669	142.90960016685864	149.81265259	540.186	156.2494
2282.436911195	320.59760377	309.8665570513254	321.002888233	147.568750494	142.90960016685864	149.77850342	540.1844	156.2475
2282.443855792	321.121955629	309.8665570513254	321.654820229	148.882797305	142.90960016685864	149.0869751	540.1869	156.2509
2282.45080039	320.131189264	309.8665570513254	319.985285663	147.495143246	142.90960016685864	148.52685547	540.186	156.2493
2282.457744987	317.051155265	309.8665570513254	317.434273579	146.408177993	142.90960016685864	148.36196899	540.1837	156.249
2282.464689584	321.082467614	309.8665570513254	321.110843958	148.661563485	142.90960016685864	147.98829651	540.1862	156.2506
2282.471634181	323.838646745	309.8665570513254	324.073327223	148.324977797	142.90960016685864	147.69799805	540.1845	156.2491
2282.478578778	318.290751785	309.8665570513254	318.50070648	146.874537484	142.90960016685864	147.14703369	540.1857	156.2497
2282.485523376	313.861229723	309.8665570513254	313.981355474	144.901183285	142.90960016685864	146.96400452	540.1854	156.2492
2282.492467972	314.593890318	309.8665570513254	314.872711458	145.371920528	142.90960016685864	146.46025085	540.1852	156.2494
2282.499412569	309.363434105	309.8665570513254	309.173321724	142.282708552	142.90960016685864	145.88485718	540.1853	156.2496
2282.506357167	307.361144023	309.8665570513254	307.822618362	142.30420454	142.90960016685864	145.89855957	540.185	156.2483
2282.513301763	308.781246463	309.8665570513254	309.153466106	143.362837451	142.90960016685864	145.40989685	540.1854	156.2502
2282.520246361	312.829934685	309.8665570513254	313.151796846	144.176914818	142.90960016685864	144.86453247	540.1862	156.2494
2282.527190957	315.74510325	309.8665570513254	315.73161277	145.874567021	142.90960016685864	144.64526367	540.1851	156.2498
2282.534135554	316.457700491	309.8665570513254	316.739585466	145.842322592	142.90960016685864	144.36146545	540.1853	156.2495
2282.541080151	313.217339284	309.8665570513254	313.23980721	144.288154946	142.90960016685864	144.10742188	540.1848	156.2487
2282.548024748	316.103907224	309.8665570513254	316.23393489	146.211023079	142.90960016685864	143.80097961	540.1857	156.2499
2282.554969345	308.851093988	309.8665570513254	309.209337312	143.175306007	142.90960016685864	143.23397827	540.1854	156.25
2282.561913941	306.357933936	309.8665570513254	306.510191897	141.455486276	142.90960016685864	143.03587341	540.1843	156.249
2282.568858538	309.331642774	309.8665570513254	309.576664021	142.977217189	142.90960016685864	142.60113525	540.1851	156.2504
2282.575803135	299.281811565	309.8665570513254	299.818511705	138.571547824	142.90960016685864	142.35171509	540.1868	156.2501
2282.582747731	293.386952501	309.8665570513254	293.686946588	135.790796581	142.90960016685864	142.15704346	540.1854	156.2483
2282.589692328	297.18353751	309.8665570513254	297.593041461	138.203845697	142.90960016685864	141.75411987	540.1851	156.2512
2282.596636925	296.740499913	309.8665570513254	297.178435484	137.674330114	142.90960016685864	141.03431702	540.1849	156.2499
2282.603581521	295.397954711	309.8665570513254	295.828911813	137.020221108	142.90960016685864	141.1945343	540.1858	156.2497
