TIME	PSF_FLUX_NORM	PSF_EFLUX	X_POSITION	Y_POSITION	DQUALITY	lc_smooth	lc_corrected
4.500097920001281	0.9991744753771286	0.046961200342725044	540.1847	156.2493	0	0.5229538175074503	1.4762206578696784
4.666768199997023	0.9869243292346572	0.04638544347402889	540.1856	156.2508	0	0.573587167292588	1.4133371619420694
4.833438479992765	0.981080471545755	0.04611078216265048	540.1862	156.2516	0	0.6236863056209196	1.3573941659248352
5.000108759999421	0.9786804458396996	0.04599798095446588	540.185	156.2499	0	0.6731388130542969	1.3055416327854026
5.166779015995417	0.9905505766677603	0.046555877103384734	540.1858	156.2498	0	0.7219871275346066	1.2685634491331537
5.3334492960020725	0.988845321578275	0.04647573011417892	540.1842	156.2517	0	0.7702139346819721	1.218631386896303
5.5001195759978145	1.0009521831732204	0.04704475260914136	540.1861	156.2509	0	0.8183418965379746	1.1826102866352457
5.666789855993557	1.0046138544580365	0.047216851159527715	540.1843	156.25	0	0.8665534913619667	1.13806036309607
5.8334601360002125	1.0103533717872184	0.04748660847399926	540.1851	156.2508	0	0.9152292542641779	1.0951241175230404
6.000130391996208	1.0120522602735857	0.04756645623285853	540.1842	156.2499	0	0.9641453075633325	1.0479069527102531
6.16680067199195	1.01169812042734	0.047549811660084984	540.1849	156.2501	0	0.9875629864706799	1.0241351339566602
6.333470951998606	1.0136358709781659	0.0476408859359738	540.1836	156.2507	0	0.9862576669177207	1.027378204060445
6.500141207994602	0.9903296621550997	0.046545494121289686	540.1859	156.2498	0	0.9863192183531275	1.0040104438019721
6.666811488001258	0.9877706351799895	0.04642521985345951	540.1849	156.2508	0	0.9868658912847196	1.00090474389527
6.833481743997254	0.9661619440323995	0.045409611369522776	540.1859	156.2498	0	0.9870063913811273	0.9791555526512721
7.000152023992996	0.9629103418622178	0.045256786067524236	540.1847	156.2497	0	0.98742243205199	0.9754879098102278
7.166822279999906	0.9622081323778855	0.04522378222176062	540.1856	156.2526	0	0.9880473229273159	0.9741608094505696
7.333492559995648	0.9662556605817935	0.04541401604734429	540.1847	156.2513	0	0.9881869033953712	0.9780687571864224
7.5001628160025575	0.9807748555066528	0.04609641820881268	540.1851	156.2506	0	0.9876278168469638	0.9931470386596891
7.666833071998553	0.9758672764595364	0.04586576199359821	540.185	156.2506	0	0.9864789228605557	0.9893883535989807
7.833503351994295	0.960014355211489	0.04512067469493999	540.1841	156.2505	0	0.9847415455399582	0.9752728096715308
8.000173608001205	0.9738716672819216	0.045771968362250316	540.1848	156.2508	0	0.9822111524482039	0.9916605148337178
8.166843863997201	0.9965951909147703	0.046839973972994206	540.1841	156.2503	0	0.980466554630611	1.0161286362841593
8.333514119993197	0.9850326437343664	0.04629653425551522	540.1854	156.2507	0	0.9800120874717955	1.005020556262571
8.500184376000107	0.9898183826293967	0.046521463983581646	540.1852	156.249	0	0.9803922059615104	1.0094261766678863
8.666854631996102	1.0062191424511495	0.04729229969520403	540.1857	156.2518	0	0.9813180875991176	1.0249010548520316
8.833524887992098	1.0085739973133783	0.047402977873728776	540.1847	156.2487	0	0.9827051034289016	1.0258688938844767
9.000195143999008	1.0025752590400976	0.047121037174884584	540.1841	156.2514	0	0.9843100124471719	1.0182652465929256
9.166865399995004	0.9900285052688591	0.04653133974763638	540.1857	156.2524	0	0.9856914245299335	1.0043370807389256
9.333535656001914	0.9864213673356245	0.04636180426477435	540.185	156.2509	0	0.987346970978181	0.9990743963574436
9.50020591199791	0.9678339205413957	0.0454881942654456	540.1836	156.2499	0	0.9896430921041268	0.9781908284372689
9.666876167993905	0.9562843471939412	0.04494536431811524	540.1855	156.2507	0	0.9918591845826329	0.9644251626113084
9.833546400001069	0.9778972732356094	0.04596117184207364	540.1837	156.2499	0	0.992601438971248	0.9852958342643613
10.000216655997065	0.982024337746866	0.0461551438741027	540.1846	156.2511	0	0.9924125349488517	0.9896118027980143
10.16688691199306	0.987112981054128	0.04639431010954402	540.185	156.2507	0	0.9919088928341119	0.995204088220016
10.333557144000224	0.9789945703447782	0.04601274480620458	540.1836	156.2508	0	0.990208098899093	0.9887864714456852
10.50022739999622	1.001604537086686	0.04707541324307424	540.1858	156.2502	0	0.9871430090158153	1.0144615280708704
10.666897655992216	0.9910556166037967	0.046579613980378444	540.1844	156.25	0	0.9843349192397309	1.0067206973640657
10.83356788799938	1.0112313827951207	0.04752787499137067	540.1856	156.2524	0	0.9824163780852274	1.0288150047098932
11.000238143995375	1.011632607100962	0.047546732533745216	540.184	156.25	0	0.9809955769052792	1.0306370301956829
11.166908376002539	1.016093869607889	0.04775641187157078	540.185	156.2507	0	0.9799155156593319	1.0361783539485572
11.333578607998788	1.0064358520257652	0.047302485045210965	540.1849	156.2492	0	0.9794171417545587	1.0270187102712065
11.500248863994784	0.9937211817155268	0.04670489554062976	540.1849	156.2513	0	0.9787464799916151	1.014974701723912
11.666919096001948	0.9803504920377677	0.046076473125775085	540.1852	156.2499	0	0.9772956285425196	1.003054863495248
11.833589351997944	0.974354849736401	0.04579467793761084	540.184	156.2506	0	0.9758298395503191	0.9985250101860819
12.000259583994193	0.9536509179433832	0.04482159314333901	540.1839	156.2506	0	0.9751957809881281	0.9784551369552551
12.166929816001357	0.9385386264900396	0.044111315445031864	540.1844	156.2514	0	0.9746019404835274	0.9639366860065123
12.333600047997606	0.960287038820069	0.045133490824543245	540.1838	156.2505	0	0.9737392447842027	0.9865477940358663
12.500270279993856	0.95557507930874	0.04491202872751078	540.1855	156.2516	0	0.9730769798452855	0.9824980994634546
