time	flux
23.833843824002543	0.9925712538370971
24.167179824002545	0.9968607039732983
24.500515824002548	0.9982894442542333
24.83385182400255	0.9966348877236404
25.167187824002553	0.9968758159857433
25.500523824002556	0.9973289310107959
25.83385982400256	0.9964205393135447
26.16719582400256	1.0014068165640237
26.500531824002564	1.0006567785471827
26.833867824002567	0.9973656267535154
27.16720382400257	0.9946646143878736
27.500539824002573	0.9996730479122227
27.833875824002575	1.0005154769298323
28.167211824002578	0.9952521912005787
28.50054782400258	1.0000008679466923
28.833883824002584	0.9972655578092882
29.167219824002586	0.9977747855073698
29.50055582400259	1.00194842818056
29.833891824002592	0.9966911091295292
30.167227824002595	0.9992364879531277
30.500563824002597	0.9991063819994663
30.8338998240026	0.9987414164387275
31.167235824002603	0.9990283575884518
31.500571824002606	0.9992880133316274
31.83390782400261	0.9995615806530933
32.16724382400261	0.9971693334941119
32.500579824002614	0.9940464026542051
32.83391582400262	0.997573833130174
33.16725182400262	0.9998074219247481
33.50058782400262	0.9980862793703567
33.833923824002625	1.001158235543672
34.16725982400263	1.0049760527804428
34.50059582400263	1.000073459938241
34.83393182400263	1.0013193712536979
35.167267824002636	1.0032951659043416
35.50060382400264	1.0038340265959302
35.83393982400264	1.003814658251839
36.167275824002644	1.0017153357573134
36.50061182400265	1.0014471926146336
36.83394782400265	1.003969649341426
37.16728382400265	1.0032702688631174
37.500619824002655	1.0039118027402645
37.83395582400266	0.999372730458878
38.16729182400266	1.0039460919498269
38.50062782400266	1.0019427375020868
38.833963824002666	1.0047319469879326
39.16729982400267	0.9999966199380064
39.50063582400267	1.0067739057237781
39.833971824002674	1.001901001903942
40.16730782400268	1.0040452040987113
40.50064382400268	1.0055171007088783
40.83397982400268	1.0030678547603777
41.167315824002685	1.0040767873782013
41.50065182400269	1.0043984991673796
41.83398782400269	1.0054559614712546
42.16732382400269	1.0042940536884701
42.500659824002696	1.0043933090341917
42.8339958240027	1.0060416853365968
43.1673318240027	1.0044507213408114
43.500667824002704	1.0065046487132543
43.83400382400271	1.0022861326546884
44.16733982400271	1.0053970519987958
44.50067582400271	1.0068687225648028
44.834011824002715	1.00587607913736
45.16734782400272	1.0072249412867786
45.50068382400272	1.0074875876475378
45.83401982400272	1.0056753537530956
46.167355824002726	1.0067163850854162
46.50069182400273	1.0060118397510929
46.83402782400273	1.0072402909135494
47.167363824002734	1.0048664072808162
47.50069982400274	1.0038666054354883
47.83403582400274	1.0063795847301646
48.16737182400274	1.0082026009836784
48.500707824002745	1.0027674525432464
48.83404382400275	1.0068982586657653
49.16737982400275	1.0100364487096452
49.500715824002754	1.005692013687851
49.834051824002756	1.0084378378269006
50.16738782400276	1.0059761036111803
50.50072382400276	1.0102104045111666
50.834059824002765	1.0072180780312747
51.16739582400277	1.0070238901247284
51.50073182400277	1.0082654260533612
51.83406782400277	1.0088585751724197
52.167403824002776	1.0091211085665965
52.50073982400278	1.004899679784438
52.83407582400278	1.0094311821132909
53.167411824002784	1.0101325876487985
53.50074782400279	1.0097785754388255
53.83408382400279	1.0076607270057245
54.16741982400279	1.01012075730518
54.500755824002795	1.010349024504079
54.8340918240028	1.0110886641489836
55.1674278240028	1.0108214456447306
55.5007638240028	1.0110931259616072
55.834099824002806	1.0111031554030991
56.16743582400281	1.0127130873748267
56.50077182400281	1.012407630501275
56.834107824002814	1.0121806315971884
57.16744382400282	1.0138215540313706
57.50077982400282	1.015275451277506
57.83411582400282	1.013325755993505
58.167451824002825	1.0145865103551472
58.50078782400283	1.0106710039245181
58.83412382400283	1.0141672835206856
59.16745982400283	1.0155510105484185
59.500795824002836	1.0159508981243373
59.83413182400284	1.016178421844927
60.16746782400284	1.0136519490040923
60.500803824002844	1.0182796085454866
60.83413982400285	1.0166607902228524
61.16747582400285	1.0182631915897205
61.50081182400285	1.0168973829987011
61.834147824002855	1.0196710316698105
62.16748382400286	1.0187015716467802
62.50081982400286	1.0198008648201726
62.83415582400286	1.0201000069326724
63.167491824002866	1.0218643119437922
63.50082782400287	1.0208883905566335
63.83416382400287	1.0210243357384208
64.16749982400287	1.022909843892702
64.50083582400288	1.0230765777286306
64.83417182400288	1.0229033213693768
65.16750782400288	1.0237989094906559
65.50084382400289	1.0258038919690387
65.83417982400289	1.0238885904956345
66.16751582400289	1.0250016334875394
66.5008518240029	1.0270780207462862
66.8341878240029	1.0256922548955898
67.1675238240029	1.0293621140402167
67.5008598240029	1.0261594909708762
67.8341958240029	1.0285634878449783
68.16753182400291	1.0270561024939626
68.50086782400291	1.027869502899536
68.83420382400291	1.0273382085697564
69.16753982400292	1.0284986829531009
69.50087582400292	1.0276790409402765
69.83421182400292	1.0304778030177701
70.16754782400292	1.0296504130043906
70.50088382400293	1.0285417310720193
70.83421982400293	1.0291191815956229
71.16755582400293	1.0275990506924606
71.50089182400293	1.0302520383428049
71.83422782400294	1.029637473653629
72.16756382400294	1.0277913812791104
72.50089982400294	1.0295488597374138
72.83423582400295	1.0279357210364222
73.16757182400295	1.0280111614894665
73.50090782400295	1.0278493357339142
73.83424382400295	1.029620740115974
74.16757982400296	1.026280264331933
74.50091582400296	1.0248631761054754
74.83425182400296	1.0267063160633603
75.16758782400296	1.0248112312051265
75.50092382400297	1.0259552506005762
75.83425982400297	1.025461852684302
76.16759582400297	1.0238998426107933
76.50093182400298	1.0250823945628242
76.83426782400298	1.0229208704003157
77.16760382400298	1.022884964747096
77.50093982400298	1.0208779731497981
77.83427582400299	1.0226486850802359
78.16761182400299	1.021626062431021
78.50094782400299	1.0104492722694178
