TIME	PSF_FLUX_NORM	PSF_EFLUX	X_POSITION	Y_POSITION	DQUALITY	lc_smooth	lc_corrected
4.500097920001281	0.9991744753771286	0.046961200342725044	540.1847	156.2493	0	0.7970972805320524	1.2020771948450761
4.666768199997023	0.9869243292346572	0.04638544347402889	540.1856	156.2508	0	0.8076094446677937	1.1793148845668635
4.833438479992765	0.981080471545755	0.04611078216265048	540.1862	156.2516	0	0.8181584761417388	1.162921995404016
5.000108759999421	0.9786804458396996	0.04599798095446588	540.185	156.2499	0	0.8288021545757877	1.1498782912639118
5.166779015995417	0.9905505766677603	0.046555877103384734	540.1858	156.2498	0	0.8394666980502686	1.1510838786174915
5.3334492960020725	0.988845321578275	0.04647573011417892	540.1842	156.2517	0	0.8500836582615972	1.138761663316678
5.5001195759978145	1.0009521831732204	0.04704475260914136	540.1861	156.2509	0	0.8606624544368437	1.1402897287363767
5.666789855993557	1.0046138544580365	0.047216851159527715	540.1843	156.25	0	0.8712588719363539	1.1333549825216829
5.8334601360002125	1.0103533717872184	0.04748660847399926	540.1851	156.2508	0	0.8818249138975686	1.1285284578896495
6.000130391996208	1.0120522602735857	0.04756645623285853	540.1842	156.2499	0	0.8924388347815294	1.119613425492056
6.16680067199195	1.01169812042734	0.047549811660084984	540.1849	156.2501	0	0.9032207526088143	1.1084773678185258
6.333470951998606	1.0136358709781659	0.0476408859359738	540.1836	156.2507	0	0.9140921164268556	1.0995437545513103
6.500141207994602	0.9903296621550997	0.046545494121289686	540.1859	156.2498	0	0.9249707404586195	1.0653589216964803
6.666811488001258	0.9877706351799895	0.04642521985345951	540.1849	156.2508	0	0.9359473871355207	1.0518232480444687
6.833481743997254	0.9661619440323995	0.045409611369522776	540.1859	156.2498	0	0.9468622292201129	1.0192997148122864
7.000152023992996	0.9629103418622178	0.045256786067524236	540.1847	156.2497	0	0.9575788023354112	1.0053315395268068
7.166822279999906	0.9622081323778855	0.04522378222176062	540.1856	156.2526	0	0.9682574962635326	0.9939506361143529
7.333492559995648	0.9662556605817935	0.04541401604734429	540.1847	156.2513	0	0.9789512523906678	0.9873044081911257
7.5001628160025575	0.9807748555066528	0.04609641820881268	540.1851	156.2506	0	0.9841159959557815	0.9966588595508714
7.666833071998553	0.9758672764595364	0.04586576199359821	540.185	156.2506	0	0.9840062045839228	0.9918610718756136
7.833503351994295	0.960014355211489	0.04512067469493999	540.1841	156.2505	0	0.9840893573896362	0.9759249978218528
8.000173608001205	0.9738716672819216	0.045771968362250316	540.1848	156.2508	0	0.9841259590696558	0.9897457082122658
8.166843863997201	0.9965951909147703	0.046839973972994206	540.1841	156.2503	0	0.9839986154547803	1.0125965754599902
8.333514119993197	0.9850326437343664	0.04629653425551522	540.1854	156.2507	0	0.9838444863760699	1.0011881573582966
8.500184376000107	0.9898183826293967	0.046521463983581646	540.1852	156.249	0	0.983797627617279	1.0060207550121176
8.666854631996102	1.0062191424511495	0.04729229969520403	540.1857	156.2518	0	0.9836978087831301	1.0225213336680192
8.833524887992098	1.0085739973133783	0.047402977873728776	540.1847	156.2487	0	0.9834912348819054	1.025082762431473
9.000195143999008	1.0025752590400976	0.047121037174884584	540.1841	156.2514	0	0.9833123156305349	1.0192629434095628
9.166865399995004	0.9900285052688591	0.04653133974763638	540.1857	156.2524	0	0.9833251697149125	1.0067033355539468
9.333535656001914	0.9864213673356245	0.04636180426477435	540.185	156.2509	0	0.983435012901954	1.0029863544336706
9.50020591199791	0.9678339205413957	0.0454881942654456	540.1836	156.2499	0	0.9834730981807285	0.9843608223606672
9.666876167993905	0.9562843471939412	0.04494536431811524	540.1855	156.2507	0	0.983604601268383	0.9726797459255583
9.833546400001069	0.9778972732356094	0.04596117184207364	540.1837	156.2499	0	0.9839323060620818	0.9939649671735274
10.000216655997065	0.982024337746866	0.0461551438741027	540.1846	156.2511	0	0.9842087732812421	0.9978155644656239
10.16688691199306	0.987112981054128	0.04639431010954402	540.185	156.2507	0	0.9842920955098797	1.0028208855442482
10.333557144000224	0.9789945703447782	0.04601274480620458	540.1836	156.2508	0	0.98403891649761	0.9949556538471682
10.50022739999622	1.001604537086686	0.04707541324307424	540.1858	156.2502	0	0.9836460029441636	1.0179585341425221
10.666897655992216	0.9910556166037967	0.046579613980378444	540.1844	156.25	0	0.9833617362912882	1.0076938803125084
10.83356788799938	1.0112313827951207	0.04752787499137067	540.1856	156.2524	0	0.982876466762381	1.0283549160327394
11.000238143995375	1.011632607100962	0.047546732533745216	540.184	156.25	0	0.9822394049913177	1.0293932021096444
11.166908376002539	1.016093869607889	0.04775641187157078	540.185	156.2507	0	0.9816665550616355	1.0344273145462535
11.333578607998788	1.0064358520257652	0.047302485045210965	540.1849	156.2492	0	0.9811751060841705	1.0252607459415948
11.500248863994784	0.9937211817155268	0.04670489554062976	540.1849	156.2513	0	0.9808147792107038	1.0129064025048231
11.666919096001948	0.9803504920377677	0.046076473125775085	540.1852	156.2499	0	0.9807136175333038	0.9996368745044639
11.833589351997944	0.974354849736401	0.04579467793761084	540.184	156.2506	0	0.9807044856235032	0.9936503641128978
12.000259583994193	0.9536509179433832	0.04482159314333901	540.1839	156.2506	0	0.9805462856357335	0.9731046323076497
12.166929816001357	0.9385386264900396	0.044111315445031864	540.1844	156.2514	0	0.980402169019785	0.9581364574702547
12.333600047997606	0.960287038820069	0.045133490824543245	540.1838	156.2505	0	0.9803066430920707	0.9799803957279983
12.500270279993856	0.95557507930874	0.04491202872751078	540.1855	156.2516	0	0.9802520476967003	0.9753230316120398
