TIME	PSF_FLUX_NORM	PSF_EFLUX	X_POSITION	Y_POSITION	DQUALITY
2299.11075528	1.0009217513522206	0.04704332231355437	540.144	156.2638	0
2299.117699776	0.9709327966418322	0.04563384144216611	540.1454	156.2619	0
2299.124644272	0.9897645507822801	0.046518933886767165	540.1461	156.2634	0
2299.131588768	0.9945466048422266	0.046743690427584646	540.1447	156.2626	0
2299.138533264	0.9841593144242066	0.04625548777793771	540.1459	156.2601	0
2299.14547776	0.9814784381734769	0.04612948659415342	540.145	156.2618	0
2299.152422255	0.9823246160199941	0.046169256952939726	540.1454	156.2614	0
2299.159366751	1.002639908773498	0.047124075712354406	540.1443	156.2612	0
2299.166311247	1.0037163881696465	0.047174670243973385	540.1443	156.2617	0
2299.173255742	0.9888291557171199	0.046474970318704636	540.1442	156.2606	0
2299.180200238	0.9798386157629999	0.04605241494086099	540.1456	156.2626	0
2299.187144733	0.9718500271764464	0.04567695127729298	540.1459	156.2606	0
2299.194089229	0.9912188744774402	0.04658728710043969	540.1445	156.2612	0
2299.201033724	0.9887521096678414	0.046471349154388546	540.1459	156.2611	0
2299.207978219	0.9847065962744617	0.0462812100248997	540.1431	156.2597	0
2299.214922714	0.9830318365272814	0.04620249631678223	540.1456	156.2643	0
2299.22186721	0.985222730653888	0.046305468340732736	540.1441	156.2605	0
2299.228811705	0.9788649162945732	0.046006651065844936	540.1453	156.264	0
2299.2357562	1.0025678071803716	0.047120686937477466	540.1444	156.2609	0
2299.242700695	0.9884225187131028	0.04645585837951583	540.1459	156.2616	0
2299.24964519	0.9829695194215283	0.04619956741281183	540.145	156.2632	0
2299.256589685	0.9925015807804946	0.046647574296683245	540.1438	156.2623	0
2299.26353418	0.9816098578217856	0.04613566331762392	540.1464	156.2637	0
2299.270478675	0.9983767418470263	0.04692370686681024	540.1431	156.2616	0
2299.27742317	0.9737420369865982	0.04576587573837012	540.1445	156.2633	0
2299.284367664	0.995028726796106	0.046766350159416985	540.1447	156.2587	0
2299.291312159	1.0031615161292744	0.0471485912580759	540.1453	156.2636	0
2299.298256654	0.9864563462692898	0.04636344827465662	540.1441	156.2592	0
2299.305201148	0.9789783040405188	0.04601198028990438	540.145	156.2618	0
2299.312145643	0.9934936946593091	0.04669420364898753	540.1433	156.2596	0
2299.319090137	0.977254113468957	0.04593094333304098	540.1437	156.261	0
2299.326034632	0.9743244368525648	0.04579324853207054	540.1439	156.2594	0
2299.332979126	0.9803578239048863	0.04607681772352966	540.1449	156.2621	0
2299.33992362	0.964667801897215	0.045339386689169106	540.144	156.2584	0
2299.346868115	0.9571865757723651	0.04498776906130116	540.1436	156.26	0
2299.353812609	0.9797183606952439	0.046046762952676464	540.1455	156.2615	0
2299.360757103	0.977208048240228	0.045928778267290714	540.144	156.2598	0
2299.367701597	0.9721341846099466	0.04569030667666749	540.1436	156.2629	0
2299.374646091	0.9816003558205186	0.046135216723564375	540.1442	156.2612	0
2299.381590585	0.9841787669119081	0.04625640204485968	540.1428	156.2606	0
2299.388535079	0.9884382864596772	0.04645659946360483	540.1453	156.2615	0
2299.395479573	0.9638336201266264	0.04530018014595144	540.1455	156.2595	0
2299.402424067	0.9753863804610163	0.04584315988166777	540.145	156.2613	0
2299.409368561	0.9847082741298341	0.046281288884102205	540.144	156.2581	0
2299.416313055	0.9615129085977449	0.04519110670409401	540.1434	156.2596	0
2299.423257549	0.965154204975179	0.04536224763383341	540.1455	156.2635	0
2299.430202042	1.0051554393129103	0.04724230564770678	540.143	156.2569	0
2299.437146536	0.9698539683667425	0.0455831365132369	540.1432	156.2615	0
2299.444091029	0.9720862656613155	0.045688054486081826	540.1478	156.2624	0
2299.451035523	0.9709552607670819	0.04563489725605285	540.1445	156.2603	0
2299.457980016	0.9888500666515276	0.046475953132621796	540.1439	156.2602	0
2299.46492451	0.999564766038616	0.04697954400381495	540.143	156.2593	0
2299.471869003	0.9852349265015028	0.04630604154557063	540.1426	156.2625	0
